id,temperature,humidity,timeRecorded,ldrValue
2368,24.0,56.3,2025-02-20 21:09:14,999.99
2369,24.0,56.3,2025-02-20 21:09:19,999.99
2370,24.0,56.3,2025-02-20 21:09:25,999.99
2371,24.0,56.3,2025-02-20 21:09:30,999.99
2372,24.0,56.3,2025-02-20 21:09:35,999.99
2373,24.0,56.3,2025-02-20 21:09:41,999.99
2374,24.0,56.3,2025-02-20 21:09:46,999.99
2375,24.0,56.3,2025-02-20 21:09:52,999.99
2376,24.0,56.3,2025-02-20 21:09:58,999.99
2377,24.0,56.3,2025-02-20 21:10:03,999.99
2378,24.0,56.2,2025-02-20 21:10:09,999.99
2379,24.0,56.3,2025-02-20 21:10:15,999.99
2380,24.0,56.3,2025-02-20 21:10:20,999.99
2381,24.0,56.3,2025-02-20 21:10:26,999.99
2382,24.0,56.3,2025-02-20 21:10:31,999.99
2383,24.0,56.3,2025-02-20 21:10:36,999.99
2384,24.0,56.3,2025-02-20 21:10:41,999.99
2385,24.0,56.3,2025-02-20 21:10:47,999.99
2386,24.0,56.3,2025-02-20 21:10:52,999.99
2387,24.0,56.3,2025-02-20 21:10:58,999.99
2388,24.0,56.4,2025-02-20 21:11:03,999.99
2389,24.0,56.3,2025-02-20 21:11:09,999.99
2390,24.0,56.3,2025-02-20 21:11:14,999.99
2391,24.0,56.3,2025-02-20 21:11:20,999.99
2392,24.0,56.3,2025-02-20 21:11:25,999.99
2393,24.0,56.3,2025-02-20 21:11:31,999.99
2394,24.0,56.2,2025-02-20 21:11:37,999.99
2395,24.0,56.2,2025-02-20 21:11:43,999.99
2396,24.0,56.2,2025-02-20 21:11:51,999.99
2397,24.0,56.2,2025-02-20 21:11:56,999.99
2398,24.0,56.2,2025-02-20 21:12:01,999.99
2399,24.0,56.2,2025-02-20 21:12:06,999.99
2400,24.0,56.3,2025-02-20 21:12:12,999.99
2401,24.0,56.2,2025-02-20 21:12:17,999.99
2402,24.0,56.2,2025-02-20 21:12:22,999.99
2403,24.0,56.2,2025-02-20 21:12:28,999.99
2404,24.0,56.2,2025-02-20 21:12:33,999.99
2405,24.0,56.2,2025-02-20 21:12:38,999.99
2406,24.0,56.2,2025-02-20 21:12:44,999.99
2407,24.0,56.2,2025-02-20 21:12:49,999.99
2408,24.0,56.2,2025-02-20 21:12:54,999.99
2409,24.0,56.2,2025-02-20 21:12:59,999.99
2410,24.0,56.1,2025-02-20 21:13:05,999.99
2411,24.0,56.2,2025-02-20 21:13:10,999.99
2412,24.0,56.1,2025-02-20 21:13:15,999.99
2413,24.0,56.2,2025-02-20 21:13:21,999.99
2414,24.0,56.2,2025-02-20 21:13:26,999.99
2415,24.0,56.2,2025-02-20 21:13:31,999.99
2416,24.0,56.2,2025-02-20 21:13:36,999.99
2417,24.0,56.2,2025-02-20 21:13:42,999.99
2418,24.0,56.2,2025-02-20 21:13:47,999.99
2419,24.0,56.1,2025-02-20 21:13:52,999.99
2420,24.0,56.1,2025-02-20 21:13:57,999.99
2421,24.0,56.1,2025-02-20 21:14:05,999.99
2422,24.0,56.2,2025-02-20 21:14:10,999.99
2423,24.0,56.2,2025-02-20 21:14:16,999.99
2424,24.0,56.2,2025-02-20 21:14:21,999.99
2425,24.0,56.2,2025-02-20 21:14:26,999.99
2426,24.0,56.3,2025-02-20 21:14:31,999.99
2427,24.0,56.3,2025-02-20 21:14:37,999.99
2428,24.0,56.3,2025-02-20 21:14:42,999.99
2429,24.0,56.3,2025-02-20 21:14:48,999.99
2430,24.0,56.3,2025-02-20 21:14:53,999.99
2431,24.0,56.4,2025-02-20 21:15:01,999.99
2432,24.0,56.4,2025-02-20 21:15:06,999.99
2433,24.0,56.4,2025-02-20 21:15:11,999.99
2434,24.0,56.3,2025-02-20 21:19:30,999.99
2435,24.0,56.3,2025-02-20 21:19:35,999.99
2436,24.0,56.4,2025-02-20 21:19:40,999.99
2437,24.0,56.3,2025-02-20 21:19:45,999.99
2438,24.0,56.3,2025-02-20 21:19:51,999.99
2439,24.0,56.3,2025-02-20 21:19:56,999.99
2440,24.0,56.4,2025-02-20 21:20:01,999.99
2441,24.0,56.3,2025-02-20 21:20:10,999.99
2442,24.0,56.4,2025-02-20 21:20:15,999.99
2443,24.0,56.3,2025-02-20 21:20:20,999.99
2444,24.0,56.3,2025-02-20 21:20:25,999.99
2445,24.0,56.3,2025-02-20 21:20:31,999.99
2446,24.0,56.4,2025-02-20 21:20:37,999.99
2447,24.0,56.4,2025-02-20 21:20:42,999.99
2448,24.0,56.3,2025-02-20 21:20:47,999.99
2449,24.0,56.3,2025-02-20 21:20:53,999.99
2450,24.0,56.3,2025-02-20 21:20:58,999.99
2451,24.0,56.3,2025-02-20 21:21:03,999.99
2452,24.0,56.3,2025-02-20 21:21:08,999.99
2453,24.0,56.3,2025-02-20 21:21:14,999.99
2454,24.0,56.3,2025-02-20 21:21:19,999.99
2455,24.0,56.3,2025-02-20 21:21:24,999.99
2456,24.0,56.4,2025-02-20 21:21:29,999.99
2457,24.0,56.3,2025-02-20 21:21:35,999.99
2458,24.0,56.4,2025-02-20 21:21:40,999.99
2459,24.0,56.4,2025-02-20 21:21:45,999.99
2460,24.0,56.4,2025-02-20 21:21:50,999.99
2461,24.0,56.4,2025-02-20 21:21:55,999.99
2462,24.0,56.4,2025-02-20 21:22:01,999.99
2463,24.0,56.4,2025-02-20 21:22:06,999.99
2464,24.0,56.4,2025-02-20 21:22:11,999.99
2465,24.0,56.4,2025-02-20 21:22:16,0.0
2466,24.0,56.4,2025-02-20 21:22:21,999.99
2467,24.0,56.4,2025-02-20 21:22:27,999.99
2468,24.0,56.4,2025-02-20 21:22:34,999.99
2469,24.0,56.4,2025-02-20 21:22:40,999.99
2470,24.0,56.4,2025-02-20 21:22:45,999.99
2471,24.1,56.3,2025-02-20 21:22:50,999.99
2472,24.0,56.3,2025-02-20 21:22:55,999.99
2473,24.0,56.3,2025-02-20 21:23:00,999.99
2474,24.0,56.3,2025-02-20 21:23:06,999.99
2475,24.0,56.3,2025-02-20 21:23:11,999.99
2476,24.0,56.3,2025-02-20 21:23:16,999.99
2477,24.0,56.3,2025-02-20 21:23:21,999.99
2478,24.0,56.3,2025-02-20 21:23:27,999.99
2479,24.0,56.3,2025-02-20 21:23:32,999.99
2480,24.0,56.3,2025-02-20 21:23:37,999.99
2481,24.0,56.2,2025-02-20 21:23:42,999.99
2482,24.0,56.3,2025-02-20 21:23:51,999.99
2483,24.0,56.3,2025-02-20 21:23:56,999.99
2484,24.0,56.3,2025-02-20 21:24:01,999.99
2485,24.0,56.3,2025-02-20 21:24:07,999.99
2486,24.1,56.2,2025-02-20 21:24:12,999.99
2487,24.0,56.2,2025-02-20 21:24:17,999.99
2488,24.0,56.2,2025-02-20 21:24:22,999.99
2489,24.0,56.2,2025-02-20 21:24:28,999.99
2490,24.0,56.2,2025-02-20 21:24:33,999.99
2491,24.0,56.2,2025-02-20 21:24:38,999.99
2492,24.0,56.2,2025-02-20 21:24:44,999.99
2493,24.0,56.2,2025-02-20 21:24:49,999.99
2494,24.0,56.2,2025-02-20 21:24:55,999.99
2495,24.0,56.2,2025-02-20 21:25:00,999.99
2496,24.0,56.2,2025-02-20 21:25:06,999.99
2497,24.0,56.2,2025-02-20 21:25:11,999.99
2498,24.0,56.2,2025-02-20 21:25:16,999.99
2499,24.0,56.2,2025-02-20 21:25:22,999.99
2500,24.0,56.1,2025-02-20 21:25:27,999.99
2501,24.0,56.1,2025-02-20 21:25:33,999.99
2502,24.0,56.1,2025-02-20 21:25:38,999.99
2503,24.0,56.1,2025-02-20 21:25:47,999.99
2504,24.0,56.2,2025-02-20 21:25:52,999.99
2505,24.0,56.2,2025-02-20 21:25:57,999.99
2506,24.0,56.2,2025-02-20 21:26:03,999.99
2507,24.0,56.2,2025-02-20 21:26:08,999.99
2508,24.0,56.1,2025-02-20 21:26:13,999.99
2509,24.1,56.1,2025-02-20 21:26:19,999.99
2510,24.0,56.1,2025-02-20 21:26:24,999.99
2511,24.0,56.1,2025-02-20 21:26:29,999.99
2512,24.0,56.2,2025-02-20 21:26:34,999.99
2513,24.1,56.2,2025-02-20 21:26:40,999.99
2514,24.0,56.2,2025-02-20 21:26:46,999.99
2515,24.0,56.2,2025-02-20 21:26:51,999.99
2516,24.0,56.1,2025-02-20 21:26:57,999.99
2517,24.0,56.2,2025-02-20 21:27:02,999.99
2518,24.0,56.2,2025-02-20 21:27:08,999.99
2519,24.0,56.1,2025-02-20 21:27:13,999.99
2520,24.0,56.1,2025-02-20 21:27:19,999.99
2521,24.0,56.1,2025-02-20 21:27:24,999.99
2522,24.0,56.1,2025-02-20 21:27:30,999.99
2523,24.0,56.1,2025-02-20 21:27:35,999.99
2524,24.0,56.0,2025-02-20 21:27:41,999.99
2525,24.0,56.0,2025-02-20 21:27:46,999.99
2526,24.0,56.0,2025-02-20 21:27:52,999.99
2527,24.0,56.0,2025-02-20 21:27:57,999.99
2528,24.0,56.0,2025-02-20 21:28:03,999.99
2529,24.0,56.0,2025-02-20 21:28:08,999.99
2530,24.0,56.0,2025-02-20 21:28:14,999.99
2531,24.0,56.0,2025-02-20 21:28:19,999.99
2532,24.0,56.0,2025-02-20 21:28:25,999.99
2533,24.0,56.0,2025-02-20 21:28:30,999.99
2534,24.0,56.1,2025-02-20 21:28:36,999.99
2535,24.0,56.1,2025-02-20 21:28:41,999.99
2536,24.0,56.0,2025-02-20 21:28:47,999.99
2537,24.0,56.1,2025-02-20 21:28:52,999.99
2538,24.0,56.1,2025-02-20 21:28:58,999.99
2539,24.0,56.0,2025-02-20 21:29:03,999.99
2540,24.0,56.0,2025-02-20 21:29:08,999.99
2541,24.0,56.0,2025-02-20 21:29:14,999.99
2542,24.0,55.9,2025-02-20 21:29:19,999.99
2543,24.1,56.0,2025-02-20 21:29:25,999.99
2544,24.1,56.0,2025-02-20 21:29:30,999.99
2545,24.0,56.0,2025-02-20 21:29:36,999.99
2546,24.0,56.0,2025-02-20 21:29:42,999.99
2547,24.0,56.0,2025-02-20 21:29:47,999.99
2548,24.0,55.9,2025-02-20 21:29:52,999.99
2549,24.0,55.9,2025-02-20 21:29:57,999.99
2550,24.0,55.9,2025-02-20 21:30:03,999.99
2551,24.0,56.0,2025-02-20 21:30:08,999.99
2552,24.0,55.9,2025-02-20 21:30:13,999.99
2553,24.0,56.0,2025-02-20 21:30:19,999.99
2554,24.0,56.0,2025-02-20 21:30:25,999.99
2555,24.0,55.9,2025-02-20 21:30:31,999.99
2556,24.0,55.9,2025-02-20 21:30:37,999.99
2557,24.0,55.9,2025-02-20 21:30:42,999.99
2558,24.0,55.9,2025-02-20 21:30:48,999.99
2559,24.0,55.9,2025-02-20 21:30:53,999.99
2560,24.1,55.9,2025-02-20 21:30:59,999.99
2561,24.0,55.9,2025-02-20 21:31:04,999.99
2562,24.0,55.9,2025-02-20 21:31:09,999.99
2563,24.0,55.9,2025-02-20 21:31:15,999.99
2564,24.0,55.9,2025-02-20 21:31:20,999.99
2565,24.0,55.9,2025-02-20 21:31:25,999.99
2566,24.0,56.0,2025-02-20 21:31:31,999.99
2567,24.0,56.0,2025-02-20 21:31:36,999.99
2568,24.0,56.0,2025-02-20 21:31:41,999.99
2569,24.0,55.8,2025-02-20 21:34:47,999.99
2570,24.0,55.9,2025-02-20 21:35:42,999.99
2571,24.0,55.9,2025-02-20 21:35:48,999.99
2572,24.0,55.9,2025-02-20 21:35:53,999.99
2573,24.0,55.9,2025-02-20 21:35:58,999.99
2574,24.0,55.9,2025-02-20 21:36:04,999.99
2575,24.0,56.0,2025-02-20 21:36:09,999.99
2576,24.0,55.9,2025-02-20 21:36:14,999.99
2577,24.0,56.0,2025-02-20 21:36:20,999.99
2578,24.0,55.9,2025-02-20 21:36:25,999.99
2579,24.0,55.9,2025-02-20 21:36:30,999.99
2580,24.0,55.9,2025-02-20 21:36:35,999.99
2581,24.0,56.0,2025-02-20 21:36:41,999.99
2582,24.1,56.0,2025-02-20 21:36:45,999.99
2583,24.0,55.9,2025-02-20 21:36:46,999.99
2584,24.0,55.9,2025-02-20 21:36:51,999.99
2585,24.0,55.9,2025-02-20 21:36:57,999.99
2586,24.0,55.9,2025-02-20 21:37:02,999.99
2587,24.0,55.9,2025-02-20 21:37:07,999.99
2588,24.0,55.9,2025-02-20 21:37:13,999.99
2589,24.0,55.9,2025-02-20 21:37:18,999.99
2590,24.0,55.9,2025-02-20 21:37:23,999.99
2591,24.0,55.9,2025-02-20 21:37:29,999.99
2592,24.0,55.9,2025-02-20 21:37:34,999.99
2593,24.0,55.9,2025-02-20 21:37:39,999.99
2594,24.0,55.9,2025-02-20 21:37:44,999.99
2595,24.0,55.8,2025-02-20 21:37:49,999.99
2596,24.0,55.8,2025-02-20 21:37:55,999.99
2597,24.0,55.9,2025-02-20 21:38:00,999.99
2598,24.0,55.8,2025-02-20 21:38:05,999.99
2599,24.0,55.9,2025-02-20 21:38:11,999.99
2600,24.0,55.9,2025-02-20 21:38:16,999.99
2601,24.0,55.9,2025-02-20 21:38:21,999.99
2602,24.0,55.8,2025-02-20 21:38:27,999.99
2603,24.0,55.9,2025-02-20 21:38:32,999.99
2604,24.0,55.9,2025-02-20 21:38:48,999.99
2605,24.0,55.9,2025-02-20 21:38:53,999.99
2606,24.0,55.8,2025-02-20 21:38:58,999.99
2607,24.0,55.8,2025-02-20 21:39:03,999.99
2608,24.0,55.8,2025-02-20 21:39:09,999.99
2609,24.0,55.8,2025-02-20 21:39:14,999.99
2610,24.0,55.8,2025-02-20 21:39:19,999.99
2611,24.0,55.8,2025-02-20 21:39:25,999.99
2612,24.0,55.7,2025-02-20 21:39:30,999.99
2613,24.0,55.7,2025-02-20 21:39:35,999.99
2614,24.0,55.7,2025-02-20 21:39:41,999.99
2615,24.0,55.7,2025-02-20 21:39:46,999.99
2616,24.0,55.7,2025-02-20 21:39:53,999.99
2617,24.0,55.7,2025-02-20 21:39:58,999.99
2618,24.0,55.7,2025-02-20 21:40:03,999.99
2619,24.0,55.7,2025-02-20 21:40:08,999.99
2620,24.0,55.7,2025-02-20 21:40:13,999.99
2621,24.0,55.7,2025-02-20 21:40:19,999.99
2622,24.0,55.7,2025-02-20 21:40:24,999.99
2623,24.0,55.8,2025-02-20 21:40:29,999.99
2624,24.0,55.7,2025-02-20 21:40:34,999.99
2625,24.0,55.8,2025-02-20 21:40:40,999.99
2626,24.0,55.8,2025-02-20 21:40:45,999.99
2627,24.0,55.8,2025-02-20 21:40:51,999.99
2628,24.0,55.8,2025-02-20 21:40:56,999.99
2629,24.0,55.8,2025-02-20 21:41:01,999.99
2630,24.0,55.8,2025-02-20 21:41:07,999.99
2631,24.0,55.8,2025-02-20 21:41:12,999.99
2632,24.0,55.8,2025-02-20 21:41:18,999.99
2633,24.0,55.8,2025-02-20 21:41:24,999.99
2634,24.0,55.8,2025-02-20 21:41:29,999.99
2635,24.0,55.8,2025-02-20 21:41:34,999.99
2636,24.0,55.8,2025-02-20 21:41:39,999.99
2637,24.0,55.8,2025-02-20 21:41:44,999.99
2638,24.0,55.7,2025-02-20 21:41:50,999.99
2639,24.0,55.7,2025-02-20 21:41:57,999.99
2640,24.0,55.7,2025-02-20 21:42:02,999.99
2641,24.0,55.7,2025-02-20 21:42:07,999.99
2642,24.0,55.6,2025-02-20 21:42:12,999.99
2643,24.0,55.6,2025-02-20 21:42:17,999.99
2644,24.0,55.6,2025-02-20 21:42:23,999.99
2645,24.0,55.6,2025-02-20 21:42:32,999.99
2646,24.0,55.6,2025-02-20 21:42:37,999.99
2647,24.0,55.5,2025-02-20 21:42:42,999.99
2648,24.0,55.5,2025-02-20 21:42:48,999.99
2649,24.0,55.5,2025-02-20 21:42:53,999.99
2650,24.0,55.5,2025-02-20 21:42:58,999.99
2651,24.0,55.5,2025-02-20 21:43:04,999.99
2652,24.0,55.5,2025-02-20 21:43:09,999.99
2653,24.0,55.5,2025-02-20 21:43:14,999.99
2654,24.0,55.5,2025-02-20 21:43:19,999.99
2655,24.0,55.5,2025-02-20 21:43:25,999.99
2656,24.0,55.5,2025-02-20 21:43:30,999.99
2657,24.0,55.5,2025-02-20 21:43:35,999.99
2658,24.0,55.5,2025-02-20 21:43:41,999.99
2659,24.0,55.5,2025-02-20 21:43:46,999.99
2660,24.0,55.4,2025-02-20 21:43:52,999.99
2661,24.0,55.4,2025-02-20 21:43:57,999.99
2662,24.0,55.5,2025-02-20 21:44:02,999.99
2663,24.0,55.5,2025-02-20 21:44:08,999.99
2664,24.0,55.5,2025-02-20 21:44:13,999.99
2665,24.0,55.4,2025-02-20 21:44:19,999.99
2666,24.0,55.5,2025-02-20 21:44:24,999.99
2667,24.0,55.4,2025-02-20 21:44:29,999.99
2668,24.0,55.4,2025-02-20 21:44:34,999.99
2669,24.0,55.4,2025-02-20 21:44:40,999.99
2670,24.0,55.4,2025-02-20 21:44:46,999.99
2671,24.0,55.4,2025-02-20 21:44:51,999.99
2672,24.0,55.5,2025-02-20 21:44:57,999.99
2673,24.0,55.4,2025-02-20 21:45:02,999.99
2674,24.0,55.5,2025-02-20 21:45:07,999.99
2675,24.0,55.4,2025-02-20 21:45:12,999.99
2676,24.0,55.4,2025-02-20 21:45:18,999.99
2677,24.0,55.4,2025-02-20 21:45:23,999.99
2678,24.0,55.4,2025-02-20 21:45:28,999.99
2679,24.0,55.4,2025-02-20 21:45:34,999.99
2680,24.0,55.4,2025-02-20 21:45:39,999.99
2681,24.0,55.4,2025-02-20 21:45:44,999.99
2682,24.0,55.3,2025-02-20 21:45:50,999.99
2683,24.0,55.3,2025-02-20 21:45:55,999.99
2684,24.0,55.3,2025-02-20 21:46:00,999.99
2685,24.0,55.3,2025-02-20 21:46:05,999.99
2686,24.0,55.3,2025-02-20 21:46:10,999.99
2687,24.0,55.3,2025-02-20 21:46:16,999.99
2688,24.0,55.2,2025-02-20 21:46:21,999.99
2689,24.0,55.3,2025-02-20 21:46:26,999.99
2690,24.0,55.3,2025-02-20 21:46:32,999.99
2691,24.0,55.3,2025-02-20 21:46:37,999.99
2692,24.0,55.2,2025-02-20 21:46:42,999.99
2693,24.0,55.2,2025-02-20 21:46:48,999.99
2694,24.0,55.2,2025-02-20 21:46:53,999.99
2695,24.0,55.2,2025-02-20 21:46:59,999.99
2696,24.0,55.2,2025-02-20 21:47:05,999.99
2697,24.0,55.2,2025-02-20 21:47:10,999.99
2698,24.0,55.2,2025-02-20 21:47:16,999.99
2699,24.0,55.2,2025-02-20 21:47:21,999.99
2700,24.0,55.2,2025-02-20 21:47:27,999.99
2701,24.0,55.2,2025-02-20 21:47:35,999.99
2702,24.0,55.2,2025-02-20 21:47:41,999.99
2703,24.0,55.1,2025-02-20 21:47:48,999.99
2704,24.0,55.1,2025-02-20 21:47:53,999.99
2705,24.0,55.1,2025-02-20 21:47:59,999.99
2706,24.0,55.1,2025-02-20 21:48:04,999.99
2707,24.0,55.1,2025-02-20 21:48:09,999.99
2708,24.0,55.2,2025-02-20 21:48:15,999.99
2709,24.0,55.1,2025-02-20 21:48:20,999.99
2710,24.0,55.1,2025-02-20 21:48:25,999.99
2711,24.0,55.1,2025-02-20 21:48:31,999.99
2712,24.0,55.1,2025-02-20 21:48:36,999.99
2713,24.0,55.0,2025-02-20 21:48:41,999.99
2714,24.0,55.1,2025-02-20 21:48:47,999.99
2715,24.0,55.0,2025-02-20 21:48:52,999.99
2716,24.0,55.0,2025-02-20 21:48:58,999.99
2717,24.0,55.0,2025-02-20 21:49:03,999.99
2718,24.0,55.0,2025-02-20 21:49:09,999.99
2719,24.0,55.0,2025-02-20 21:49:14,999.99
2720,24.0,55.0,2025-02-20 21:49:19,999.99
2721,24.0,55.0,2025-02-20 21:49:24,999.99
2722,24.0,55.0,2025-02-20 21:49:30,999.99
2723,24.0,55.0,2025-02-20 21:49:35,999.99
2724,24.0,55.0,2025-02-20 21:49:40,999.99
2725,24.0,55.0,2025-02-20 21:49:45,999.99
2726,24.0,55.0,2025-02-20 21:49:50,999.99
2727,24.0,55.0,2025-02-20 21:49:55,999.99
2728,24.0,55.0,2025-02-20 21:50:01,999.99
2729,24.0,54.9,2025-02-20 21:50:06,999.99
2730,24.0,54.9,2025-02-20 21:50:11,999.99
2731,24.0,54.9,2025-02-20 21:50:16,999.99
2732,24.0,54.9,2025-02-20 21:50:22,999.99
2733,24.0,54.9,2025-02-20 21:50:27,999.99
2734,24.0,54.8,2025-02-20 21:50:36,999.99
2735,24.0,54.8,2025-02-20 21:50:41,999.99
2736,24.0,54.8,2025-02-20 21:50:46,999.99
2737,24.0,54.8,2025-02-20 21:50:51,999.99
2738,24.0,54.9,2025-02-20 21:50:58,999.99
2739,24.0,54.9,2025-02-20 21:51:03,999.99
2740,24.0,54.8,2025-02-20 21:51:08,999.99
2741,24.0,54.8,2025-02-20 21:51:13,999.99
2742,24.0,54.8,2025-02-20 21:51:19,999.99
2743,24.0,54.8,2025-02-20 21:51:24,999.99
2744,24.0,54.8,2025-02-20 21:51:30,999.99
2745,24.0,54.9,2025-02-20 21:51:36,999.99
2746,24.0,54.9,2025-02-20 21:51:42,999.99
2747,24.0,54.9,2025-02-20 21:51:48,999.99
2748,24.0,54.8,2025-02-20 21:51:53,999.99
2749,24.0,54.8,2025-02-20 21:51:58,999.99
2750,24.0,54.7,2025-02-20 21:52:04,999.99
2751,24.0,54.8,2025-02-20 21:52:09,999.99
2752,24.0,54.8,2025-02-20 21:52:15,999.99
2753,24.0,54.7,2025-02-20 21:52:20,999.99
2754,24.0,54.7,2025-02-20 21:52:25,999.99
2755,24.0,54.7,2025-02-20 21:52:30,999.99
2756,24.0,54.8,2025-02-20 21:52:36,999.99
2757,24.0,54.7,2025-02-20 21:52:41,999.99
2758,24.0,54.8,2025-02-20 21:52:46,999.99
2759,24.0,54.7,2025-02-20 21:52:52,999.99
2760,24.0,54.7,2025-02-20 21:52:57,999.99
2761,24.0,54.7,2025-02-20 21:53:03,999.99
2762,24.0,54.7,2025-02-20 21:53:08,999.99
2763,24.0,54.7,2025-02-20 21:53:13,999.99
2764,24.0,54.7,2025-02-20 21:53:19,999.99
2765,24.0,54.6,2025-02-20 21:53:27,999.99
2766,24.0,54.6,2025-02-20 21:53:33,999.99
2767,24.0,54.6,2025-02-20 21:53:38,999.99
2768,24.0,54.6,2025-02-20 21:53:44,999.99
2769,24.0,54.6,2025-02-20 21:53:49,999.99
2770,24.0,54.7,2025-02-20 21:53:55,999.99
2771,24.0,54.6,2025-02-20 21:54:00,999.99
2772,23.9,54.6,2025-02-20 21:54:05,999.99
2773,24.0,54.6,2025-02-20 21:54:11,999.99
2774,24.0,54.6,2025-02-20 21:54:16,999.99
2775,24.0,54.6,2025-02-20 21:54:21,999.99
2776,24.0,54.6,2025-02-20 21:54:27,999.99
2777,24.0,54.6,2025-02-20 21:54:32,999.99
2778,24.0,54.6,2025-02-20 21:54:38,999.99
2779,24.0,54.6,2025-02-20 21:54:43,999.99
2780,24.0,54.6,2025-02-20 21:54:48,999.99
2781,24.0,54.5,2025-02-20 21:54:54,999.99
2782,24.0,54.5,2025-02-20 21:54:59,999.99
2783,24.0,54.5,2025-02-20 21:55:05,999.99
2784,24.0,54.5,2025-02-20 21:55:10,999.99
2785,23.9,54.5,2025-02-20 21:55:15,999.99
2786,24.0,54.5,2025-02-20 21:55:21,999.99
2787,24.0,54.5,2025-02-20 21:55:26,999.99
2788,24.0,54.6,2025-02-20 21:55:32,999.99
2789,24.0,54.5,2025-02-20 21:55:37,999.99
2790,24.0,54.4,2025-02-20 21:55:43,999.99
2791,23.9,54.4,2025-02-20 21:55:48,999.99
2792,24.0,54.4,2025-02-20 21:55:54,999.99
2793,24.0,54.4,2025-02-20 21:56:00,999.99
2794,24.0,54.4,2025-02-20 21:56:06,999.99
2795,24.0,54.4,2025-02-20 21:56:12,999.99
2796,24.0,54.4,2025-02-20 21:56:17,999.99
2797,24.0,54.3,2025-02-20 21:56:23,999.99
2798,24.0,54.4,2025-02-20 21:56:28,999.99
2799,24.0,54.3,2025-02-20 21:56:34,999.99
2800,24.0,54.4,2025-02-20 21:56:39,999.99
2801,24.0,54.4,2025-02-20 21:56:44,999.99
2802,24.0,54.4,2025-02-20 21:56:50,999.99
2803,24.0,54.4,2025-02-20 21:56:55,999.99
2804,24.0,54.4,2025-02-20 21:57:00,999.99
2805,24.0,54.4,2025-02-20 21:57:05,999.99
2806,24.0,54.4,2025-02-20 21:57:11,999.99
2807,24.0,54.4,2025-02-20 21:57:16,999.99
2808,24.0,54.4,2025-02-20 21:57:22,999.99
2809,24.0,54.4,2025-02-20 21:57:27,999.99
2810,24.0,54.4,2025-02-20 21:57:32,999.99
2811,24.0,54.4,2025-02-20 21:57:38,999.99
2812,24.0,54.4,2025-02-20 21:57:43,999.99
2813,24.0,54.5,2025-02-20 21:57:48,999.99
2814,24.0,54.5,2025-02-20 21:57:54,999.99
2815,24.0,54.4,2025-02-20 21:57:59,999.99
2816,24.0,54.4,2025-02-20 21:58:05,999.99
2817,24.0,54.4,2025-02-20 21:58:10,999.99
2818,24.0,54.4,2025-02-20 21:58:15,999.99
2819,24.0,54.3,2025-02-20 21:58:20,999.99
2820,24.0,54.3,2025-02-20 21:58:26,999.99
2821,24.0,54.3,2025-02-20 21:58:31,999.99
2822,24.0,54.3,2025-02-20 21:58:36,999.99
2823,24.0,54.3,2025-02-20 21:58:41,999.99
2824,24.0,54.3,2025-02-20 21:58:47,999.99
2825,24.1,62.8,2025-02-20 21:58:52,999.99
2826,24.5,75.2,2025-02-20 21:58:57,999.99
2827,24.8,78.4,2025-02-20 21:59:03,999.99
2828,25.1,79.0,2025-02-20 21:59:08,999.99
2829,25.4,78.7,2025-02-20 21:59:14,999.99
2830,25.7,77.7,2025-02-20 21:59:19,999.99
2831,25.9,71.4,2025-02-20 21:59:25,999.99
2832,26.1,60.3,2025-02-20 21:59:30,999.99
2833,26.2,54.5,2025-02-20 21:59:35,999.99
2834,26.2,52.1,2025-02-20 21:59:41,999.99
2835,26.2,50.8,2025-02-20 21:59:46,999.99
2836,26.2,50.3,2025-02-20 21:59:51,999.99
2837,26.2,50.0,2025-02-20 21:59:56,999.99
2838,26.1,49.8,2025-02-20 22:00:02,999.99
2839,26.1,49.8,2025-02-20 22:00:07,999.99
2840,26.0,49.7,2025-02-20 22:00:12,999.99
2841,26.0,49.7,2025-02-20 22:00:18,999.99
2842,25.9,49.8,2025-02-20 22:00:23,999.99
2843,25.8,49.9,2025-02-20 22:00:28,999.99
2844,25.8,50.0,2025-02-20 22:00:34,999.99
2845,25.7,50.1,2025-02-20 22:00:39,999.99
2846,25.7,50.2,2025-02-20 22:00:44,999.99
2847,25.6,50.3,2025-02-20 22:00:50,999.99
2848,25.5,50.3,2025-02-20 22:00:55,999.99
2849,25.4,50.4,2025-02-20 22:01:01,999.99
2850,25.4,50.5,2025-02-20 22:01:06,999.99
2851,25.3,50.6,2025-02-20 22:01:11,999.99
2852,25.3,50.7,2025-02-20 22:01:17,999.99
2853,25.3,50.8,2025-02-20 22:01:22,999.99
2854,25.2,50.9,2025-02-20 22:01:27,999.99
2855,25.2,50.9,2025-02-20 22:01:33,999.99
2856,25.1,51.0,2025-02-20 22:01:38,999.99
2857,25.1,51.2,2025-02-20 22:01:43,999.99
2858,25.0,51.3,2025-02-20 22:01:48,999.99
2859,25.0,51.3,2025-02-20 22:01:54,999.99
2860,25.0,51.4,2025-02-20 22:01:59,999.99
2861,24.9,51.4,2025-02-20 22:02:04,999.99
2862,24.9,51.6,2025-02-20 22:02:09,999.99
2863,24.9,51.7,2025-02-20 22:02:14,999.99
2864,24.8,51.7,2025-02-20 22:02:20,999.99
2865,24.8,51.8,2025-02-20 22:02:25,999.99
2866,24.8,51.9,2025-02-20 22:02:31,999.99
